Solar_data
time,utilization
2025-12-15 00:00:00,0.0
2025-12-15 00:10:00,0.0
2025-12-15 00:20:00,0.0
2025-12-15 00:30:00,0.0
2025-12-15 00:40:00,0.0
2025-12-15 00:50:00,0.0
2025-12-15 01:00:00,0.0
2025-12-15 01:10:00,0.0
2025-12-15 01:20:00,0.0
2025-12-15 01:30:00,0.0
2025-12-15 01:40:00,0.0
2025-12-15 01:50:00,0.0
2025-12-15 02:00:00,0.0
2025-12-15 02:10:00,0.0
2025-12-15 02:20:00,0.0
2025-12-15 02:30:00,0.0
2025-12-15 02:40:00,0.0
2025-12-15 02:50:00,0.0
2025-12-15 03:00:00,0.0
2025-12-15 03:10:00,0.0
2025-12-15 03:20:00,0.0
2025-12-15 03:30:00,0.0
2025-12-15 03:40:00,0.0
2025-12-15 03:50:00,0.0
2025-12-15 04:00:00,0.0
2025-12-15 04:10:00,0.0
2025-12-15 04:20:00,0.0
2025-12-15 04:30:00,0.0
2025-12-15 04:40:00,0.0
2025-12-15 04:50:00,0.0
2025-12-15 05:00:00,0.0
2025-12-15 05:10:00,0.0
2025-12-15 05:20:00,0.0
2025-12-15 05:30:00,0.0
2025-12-15 05:40:00,0.0
2025-12-15 05:50:00,0.0
2025-12-15 06:00:00,0.0
2025-12-15 06:10:00,0.0
2025-12-15 06:20:00,0.0
2025-12-15 06:30:00,0.0
2025-12-15 06:40:00,0.0
2025-12-15 06:50:00,0.0
2025-12-15 07:00:00,0.0
2025-12-15 07:10:00,1.152151624762243e-05
2025-12-15 07:20:00,6.677919938679664e-05
2025-12-15 07:30:00,0.0003075791325705547
2025-12-15 07:40:00,0.0009578141158506755
2025-12-15 07:50:00,0.002422892452488022
2025-12-15 08:00:00,0.005060365769050775
2025-12-15 08:10:00,0.009193468059323006
2025-12-15 08:20:00,0.015021359052456494
2025-12-15 08:30:00,0.02244223760320775
2025-12-15 08:40:00,0.03114360901527107
2025-12-15 08:50:00,0.040833345223819054
2025-12-15 09:00:00,0.0510397928616693
2025-12-15 09:10:00,0.061348136033742666
2025-12-15 09:20:00,0.07170044323129039
2025-12-15 09:30:00,0.08179998061349314
2025-12-15 09:40:00,0.09147686257718071
2025-12-15 09:50:00,0.10077668409193714
2025-12-15 10:00:00,0.1095298041859942
2025-12-15 10:10:00,0.11750971081276093
2025-12-15 10:20:00,0.1248819230785293
2025-12-15 10:30:00,0.13145734867261302
2025-12-15 10:40:00,0.1371607638414829
2025-12-15 10:50:00,0.14204318780572184
2025-12-15 11:00:00,0.14604083857228678
2025-12-15 11:10:00,0.14900198554800406
2025-12-15 11:20:00,0.15111054504109966
2025-12-15 11:30:00,0.1523296259824307
2025-12-15 11:40:00,0.15272937051711544
2025-12-15 11:50:00,0.15231385384836504
2025-12-15 12:00:00,0.15110823850958577
2025-12-15 12:10:00,0.14901478441972887
2025-12-15 12:20:00,0.14607797988480134
2025-12-15 12:30:00,0.1423308117495429
2025-12-15 12:40:00,0.13789714769490302
2025-12-15 12:50:00,0.13279540812776935
2025-12-15 13:00:00,0.1270808879886904
2025-12-15 13:10:00,0.12071156706060134
2025-12-15 13:20:00,0.11366570939219767
2025-12-15 13:30:00,0.10598516753844678
2025-12-15 13:40:00,0.09774475280315645
2025-12-15 13:50:00,0.08922290763547343
2025-12-15 14:00:00,0.08032322530784915
2025-12-15 14:10:00,0.07102049294738999
2025-12-15 14:20:00,0.061387722098058276
2025-12-15 14:30:00,0.05144523316393457
2025-12-15 14:40:00,0.0411595109069059
2025-12-15 14:50:00,0.030647426426050162
2025-12-15 15:00:00,0.02099863498419103
2025-12-15 15:10:00,0.012886894748531162
2025-12-15 15:20:00,0.00677780695146911
2025-12-15 15:30:00,0.0026937505128913587
2025-12-15 15:40:00,0.0007945175481689794
2025-12-15 15:50:00,0.00012674446277801066
2025-12-15 16:00:00,0.0
2025-12-15 16:10:00,0.0
2025-12-15 16:20:00,0.0
2025-12-15 16:30:00,0.0
2025-12-15 16:40:00,0.0
2025-12-15 16:50:00,0.0
2025-12-15 17:00:00,0.0
2025-12-15 17:10:00,0.0
2025-12-15 17:20:00,0.0
2025-12-15 17:30:00,0.0
2025-12-15 17:40:00,0.0
2025-12-15 17:50:00,0.0
2025-12-15 18:00:00,0.0
2025-12-15 18:10:00,0.0
2025-12-15 18:20:00,0.0
2025-12-15 18:30:00,0.0
2025-12-15 18:40:00,0.0
2025-12-15 18:50:00,0.0
2025-12-15 19:00:00,0.0
2025-12-15 19:10:00,0.0
2025-12-15 19:20:00,0.0
2025-12-15 19:30:00,0.0
2025-12-15 19:40:00,0.0
2025-12-15 19:50:00,0.0
2025-12-15 20:00:00,0.0
2025-12-15 20:10:00,0.0
2025-12-15 20:20:00,0.0
2025-12-15 20:30:00,0.0
2025-12-15 20:40:00,0.0
2025-12-15 20:50:00,0.0
2025-12-15 21:00:00,0.0
2025-12-15 21:10:00,0.0
2025-12-15 21:20:00,0.0
2025-12-15 21:30:00,0.0
2025-12-15 21:40:00,0.0
2025-12-15 21:50:00,0.0
2025-12-15 22:00:00,0.0
2025-12-15 22:10:00,0.0
2025-12-15 22:20:00,0.0
2025-12-15 22:30:00,0.0
2025-12-15 22:40:00,0.0
2025-12-15 22:50:00,0.0
2025-12-15 23:00:00,0.0
2025-12-15 23:10:00,0.0
2025-12-15 23:20:00,0.0
2025-12-15 23:30:00,0.0
2025-12-15 23:40:00,0.0
2025-12-15 23:50:00,0.0
